fixture_id,team,stat_type,value
1035523,Luton,Total Shots,9
1035523,Luton,Blocked Shots,1
1035523,Luton,Shots insidebox,6
1035523,Luton,Shots outsidebox,3
1035523,Luton,Fouls,14
1035523,Luton,Corner Kicks,4
1035523,Luton,Offsides,0
1035523,Luton,Ball Possession,42%
1035523,Luton,Yellow Cards,1
1035523,Luton,Red Cards,
1035523,Luton,Goalkeeper Saves,3
1035523,Luton,Total passes,433
1035523,Luton,Passes accurate,362
1035523,Luton,Passes %,84%
1035523,Luton,expected_goals,0.59
1035516,Everton,Shots on Goal,1
1035516,Everton,Shots off Goal,9
1035516,Everton,Total Shots,18
1035516,Everton,Blocked Shots,8
1035516,Everton,Shots insidebox,10
1035516,Everton,Shots outsidebox,8
1035516,Everton,Fouls,10
1035516,Everton,Corner Kicks,6
1035516,Everton,Offsides,4
1035516,Everton,Ball Possession,48%
1035516,Everton,Yellow Cards,1
1035516,Everton,Red Cards,
1035516,Everton,Goalkeeper Saves,4
1035516,Everton,Total passes,416
1035516,Everton,Passes accurate,324
1035516,Everton,Passes %,78%
1035516,Everton,expected_goals,0.86
1035516,Brentford,Shots on Goal,4
1035516,Brentford,Shots off Goal,2
1035516,Brentford,Total Shots,10
1035516,Brentford,Blocked Shots,4
1035516,Brentford,Shots insidebox,6
1035516,Brentford,Shots outsidebox,4
1035516,Brentford,Fouls,12
1035516,Brentford,Corner Kicks,6
1035516,Brentford,Offsides,2
1035516,Brentford,Ball Possession,52%
1035516,Brentford,Yellow Cards,2
1035516,Brentford,Red Cards,
1035516,Brentford,Goalkeeper Saves,0
1035516,Brentford,Total passes,458
1035516,Brentford,Passes accurate,358
1035516,Brentford,Passes %,78%
1035516,Brentford,expected_goals,0.88
1035515,Aston Villa,Shots on Goal,4
1035515,Aston Villa,Shots off Goal,5
1035515,Aston Villa,Total Shots,9
1035515,Aston Villa,Blocked Shots,0
1035515,Aston Villa,Shots insidebox,8
1035515,Aston Villa,Shots outsidebox,1
1035515,Aston Villa,Fouls,13
1035515,Aston Villa,Corner Kicks,2
1035515,Aston Villa,Offsides,2
1035515,Aston Villa,Ball Possession,29%
1035515,Aston Villa,Yellow Cards,3
1035515,Aston Villa,Red Cards,
1035515,Aston Villa,Goalkeeper Saves,3
1035515,Aston Villa,Total passes,268
1035515,Aston Villa,Passes accurate,207
1035515,Aston Villa,Passes %,77%
1035515,Aston Villa,expected_goals,1.10
1035515,Chelsea,Shots on Goal,5
1035515,Chelsea,Shots off Goal,10
1035515,Chelsea,Total Shots,21
1035515,Chelsea,Blocked Shots,6
1035515,Chelsea,Shots insidebox,8
1035515,Chelsea,Shots outsidebox,13
1035515,Chelsea,Fouls,14
1035515,Chelsea,Corner Kicks,4
1035515,Chelsea,Offsides,4
1035515,Chelsea,Ball Possession,71%
1035515,Chelsea,Yellow Cards,5
1035515,Chelsea,Red Cards,
1035515,Chelsea,Goalkeeper Saves,3
1035515,Chelsea,Total passes,664
1035515,Chelsea,Passes accurate,608
1035515,Chelsea,Passes %,92%
1035515,Chelsea,expected_goals,1.57
1035514,Bournemouth,Shots on Goal,6
1035514,Bournemouth,Shots off Goal,4
1035514,Bournemouth,Total Shots,15
1035514,Bournemouth,Blocked Shots,5
1035514,Bournemouth,Shots insidebox,12
1035514,Bournemouth,Shots outsidebox,3
1035514,Bournemouth,Fouls,14
1035514,Bournemouth,Corner Kicks,8
1035514,Bournemouth,Offsides,1
1035514,Bournemouth,Ball Possession,30%
1035514,Bournemouth,Yellow Cards,2
1035514,Bournemouth,Red Cards,
1035514,Bournemouth,Goalkeeper Saves,1
1035514,Bournemouth,Total passes,250
1035514,Bournemouth,Passes accurate,185
1035514,Bournemouth,Passes %,74%
1035514,Bournemouth,expected_goals,2.11
1035514,Brighton,Shots on Goal,1
1035514,Brighton,Shots off Goal,6
1035514,Brighton,Total Shots,13
1035514,Brighton,Blocked Shots,6
1035514,Brighton,Shots insidebox,9
1035514,Brighton,Shots outsidebox,4
1035514,Brighton,Fouls,10
1035514,Brighton,Corner Kicks,2
1035514,Brighton,Offsides,1
1035514,Brighton,Ball Possession,70%
1035514,Brighton,Yellow Cards,2
1035514,Brighton,Red Cards,
1035514,Brighton,Goalkeeper Saves,3
1035514,Brighton,Total passes,607
1035514,Brighton,Passes accurate,539
1035514,Brighton,Passes %,89%
1035514,Brighton,expected_goals,0.94
